Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Payment_Mode,Sales,Cost,Profit
ORD119427,2025-03-12,CUST13659,Tanvi Mishra,Female,38.0,Chandigarh,Chandigarh,North,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.0,UPI,17999.0,12500,5499.0
ORD123406,2025-08-12,CUST11809,Aditya Deshmukh,Female,33.0,Chennai,Tamil Nadu,South,Grocery,Snacks,Dry Fruits 500g,1,799,0.15,UPI,679.15,520,159.15
ORD101412,2025-08-10,CUST13571,Arjun Nair,Female,23.0,Kolkata,West Bengal,East,Clothing,Footwear,Casual Sneakers,1,2199,0.15,UPI,1869.15,1200,669.15
ORD111007,2024-09-05,CUST11905,Rahul Shah,Female,27.0,Kochi,Kerala,South,Grocery,Snacks,Dry Fruits 500g,1,799,0.05,Net Banking,759.05,520,239.05
ORD116993,2025-09-20,CUST13561,Rahul Iyer,Female,40.0,Surat,Gujarat,West,Clothing,Footwear,Running Shoes,1,2999,0.15,UPI,2549.15,1650,899.15
ORD112309,2025-10-26,CUST14435,Yash Mehta,Male,38.0,Delhi,Delhi,North,Home & Kitchen,Kitchen,Mixer Grinder,5,3499,0.2,UPI,13996.0,11000,2996.0
ORD106857,2025-09-06,CUST10067,Akash Mehta,Male,29.0,Nashik,Maharashtra,West,Sports,Fitness,Dumbbell Set,5,2499,0.05,UPI,11870.25,7250,4620.25
ORD107484,2024-10-23,CUST12514,Isha Patil,Female,28.0,Bengaluru,Karnataka,South,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.05,Wallet,3799.05,2450,1349.05
ORD101246,2025-04-26,CUST13370,Neha Deshmukh,Male,35.0,Chennai,Tamil Nadu,South,Clothing,Footwear,Running Shoes,1,2999,0.15,UPI,2549.15,1650,899.15
ORD113063,2024-06-18,CUST10974,Ananya Chavan,Male,31.0,Jaipur,Rajasthan,North,Home & Kitchen,Furniture,Study Table,5,5999,0.15,UPI,25495.75,19500,5995.75
ORD104347,2024-07-21,CUST16311,Simran Verma,Female,20.0,Bhubaneswar,Odisha,East,Electronics,Accessories,USB-C Hub,1,1899,0.1,UPI,1709.1,1050,659.1
ORD110669,2025-12-23,CUST11917,Meera Reddy,Male,18.0,Mumbai,Maharashtra,West,Home & Kitchen,Kitchen,Mixer Grinder,5,3499,0.0,UPI,17495.0,11000,6495.0
ORD121266,2024-12-13,CUST15337,Kavya Reddy,Male,30.0,Delhi,Delhi,North,Sports,Outdoor,Cricket Bat,5,2999,0.1,UPI,13495.5,8500,4995.5
ORD129940,2025-01-29,CUST14726,Zoya Kumar,Female,18.0,Chennai,Tamil Nadu,South,Beauty,Hair Care,Hair Dryer,2,1899,0.1,Cash,3418.2,2100,1318.2
ORD107220,2025-10-23,CUST15689,Varun Nair,Male,23.0,Amravati,Maharashtra,West,Home & Kitchen,Furniture,Study Table,5,5999,0.1,Net Banking,26995.5,19500,7495.5
ORD111747,2024-03-20,CUST15051,Meera Gupta,Male,37.0,Jaipur,Rajasthan,North,Electronics,Mobiles,Samsung Galaxy A15,4,17999,0.0,UPI,71996.0,50000,21996.0
ORD110989,2025-10-27,CUST11232,Priya Mehta,Female,45.0,Chennai,Tamil Nadu,South,Electronics,Accessories,Mechanical Keyboard,5,2499,0.0,Credit Card,12495.0,7250,5245.0
ORD117757,2025-07-21,CUST10384,Sneha Jadhav,Male,40.0,Surat,Gujarat,West,Home & Kitchen,Furniture,Study Table,2,5999,0.1,UPI,10798.2,7800,2998.2
ORD112564,2024-04-25,CUST13590,Neha Singh,Female,29.0,Delhi,Delhi,North,Beauty,Skincare,Face Wash,1,399,0.15,Debit Card,339.15,180,159.15
ORD117712,2024-05-30,CUST10591,Sneha Chavan,Male,25.0,Chandigarh,Chandigarh,North,Grocery,Snacks,Dry Fruits 500g,1,799,0.0,UPI,799.0,520,279.0
ORD102266,2025-04-08,CUST16185,Vikram Verma,Female,34.0,Ahmedabad,Gujarat,West,Clothing,Footwear,Casual Sneakers,1,2199,0.05,UPI,2089.05,1200,889.05
ORD102678,2025-01-03,CUST12434,Priya Kumar,Female,23.0,Bengaluru,Karnataka,South,Home & Kitchen,Kitchen,Electric Kettle,5,1499,0.05,Cash,7120.25,4250,2870.25
ORD111658,2024-05-04,CUST15539,Priya Joshi,Male,26.0,Bengaluru,Karnataka,South,Beauty,Hair Care,Hair Dryer,5,1899,0.05,Net Banking,9020.25,5250,3770.25
ORD107955,2024-06-11,CUST10946,Arjun Gupta,Female,41.0,Chennai,Tamil Nadu,South,Home & Kitchen,Appliances,LED TV 43 inch,1,32999,0.2,Debit Card,26399.2,25500,899.2
ORD102383,2025-12-03,CUST14430,Karan Sharma,Female,26.0,Kochi,Kerala,South,Home & Kitchen,Appliances,Ceiling Fan,1,2899,0.05,Debit Card,2754.05,1850,904.05
ORD120157,2025-03-05,CUST16238,Raj Reddy,Female,49.0,Ahmedabad,Gujarat,West,Clothing,Men,Formal Shirt,5,1299,0.0,Debit Card,6495.0,3250,3245.0
ORD105770,2024-04-07,CUST11875,Sahil Chavan,Male,20.0,Patna,Bihar,East,Sports,Fitness,Yoga Mat,1,899,0.1,Debit Card,809.1,420,389.1
ORD124435,2024-08-07,CUST15813,Tanvi Reddy,Male,42.0,Kochi,Kerala,South,Electronics,Accessories,Mechanical Keyboard,1,2499,0.0,Credit Card,2499.0,1450,1049.0
ORD110035,2024-04-27,CUST11270,Rahul Jadhav,Female,42.0,Jaipur,Rajasthan,North,Home & Kitchen,Appliances,LED TV 43 inch,2,32999,0.15,Credit Card,56098.3,51000,5098.3
ORD109209,2025-09-07,CUST11507,Aditya Iyer,Male,28.0,Chandigarh,Chandigarh,North,Grocery,Staples,Basmati Rice 5kg,4,699,0.05,Debit Card,2656.2,2080,576.2
ORD103703,2025-02-03,CUST10893,Yash Gupta,Male,31.0,Mumbai,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.05,Debit Card,664.05,520,144.05
ORD127960,2024-01-16,CUST14236,Riya Verma,Male,44.0,Bhubaneswar,Odisha,East,Sports,Outdoor,Football,2,999,0.2,UPI,1598.4,960,638.4
ORD117799,2025-02-03,CUST13820,Meera Das,Male,22.0,Chandigarh,Chandigarh,North,Home & Kitchen,Kitchen,Mixer Grinder,4,3499,0.05,UPI,13296.2,8800,4496.2
ORD121053,2024-08-21,CUST11355,Yash Mishra,Female,18.0,Nagpur,Maharashtra,West,Grocery,Staples,Wheat Flour 5kg,3,299,0.2,Cash,717.6,660,57.6
ORD104589,2024-08-25,CUST12264,Aarav Patil,Female,21.0,Hyderabad,Telangana,South,Clothing,Women,Saree,5,2499,0.0,Debit Card,12495.0,6500,5995.0
ORD116839,2024-07-17,CUST12738,Aditya Kulkarni,Female,45.0,Bhubaneswar,Odisha,East,Clothing,Men,Formal Shirt,1,1299,0.05,Debit Card,1234.05,650,584.05
ORD118985,2025-12-30,CUST13162,Amit Pawar,Female,49.0,Kolkata,West Bengal,East,Electronics,Laptops,Lenovo IdeaPad Slim,4,58999,0.0,Debit Card,235996.0,182000,53996.0
ORD100428,2025-04-23,CUST15757,Diya Gawande,Female,41.0,Bengaluru,Karnataka,South,Electronics,Mobiles,OnePlus Nord CE,2,24999,0.0,UPI,49998.0,35600,14398.0
ORD125092,2024-10-18,CUST15524,Pooja Reddy,Female,26.0,Aurangabad,Maharashtra,West,Home & Kitchen,Appliances,LED TV 43 inch,3,32999,0.1,Cash,89097.3,76500,12597.3
ORD113872,2024-07-07,CUST13558,Riya Chavan,Male,40.0,Kolkata,West Bengal,East,Beauty,Skincare,Moisturizer,1,699,0.1,Net Banking,629.1,320,309.1
ORD115939,2024-07-20,CUST11561,Sneha Pawar,Female,18.0,Chandigarh,Chandigarh,North,Grocery,Beverages,Green Tea,1,349,0.05,UPI,331.55,190,141.55
ORD100505,2024-10-26,CUST15801,Simran Deshmukh,Female,26.0,Chennai,Tamil Nadu,South,Sports,Fitness,Dumbbell Set,2,2499,0.1,UPI,4498.2,2900,1598.2
ORD112532,2024-01-31,CUST15047,Rohan Gupta,Female,35.0,Chandigarh,Chandigarh,North,Electronics,Laptops,Lenovo IdeaPad Slim,5,58999,0.15,Debit Card,250745.75,227500,23245.75
ORD123868,2025-07-08,CUST16419,Amit Mishra,Female,18.0,Chandigarh,Chandigarh,North,Grocery,Staples,Basmati Rice 5kg,1,699,0.05,Debit Card,664.05,520,144.05
ORD112864,2025-04-05,CUST10742,Karan Gawande,Female,18.0,,Karnataka,South,Home & Kitchen,Furniture,Study Table,1,5999,0.0,UPI,5999.0,3900,2099.0
ORD119814,2024-01-01,CUST11852,Diya Chavan,Male,47.0,Lucknow,Uttar Pradesh,North,Electronics,Mobiles,Samsung Galaxy A15,5,17999,0.2,Wallet,71996.0,62500,9496.0
ORD100538,2025-04-22,CUST15436,Isha Patil,Male,37.0,Mysuru,Karnataka,South,Home & Kitchen,Kitchen,Mixer Grinder,1,3499,0.1,Debit Card,3149.1,2200,949.1
ORD122286,2024-02-22,CUST14680,Meera Mishra,Male,23.0,Kochi,Kerala,South,Electronics,Mobiles,OnePlus Nord CE,4,24999,0.0,Debit Card,99996.0,71200,28796.0
ORD120490,2025-04-21,CUST11792,Arjun Kumar,Female,39.0,Delhi,Delhi,North,Grocery,Beverages,Green Tea,1,349,0.05,Debit Card,331.55,190,141.55
ORD107672,2024-08-09,CUST10687,Pooja Deshmukh,Male,20.0,Kochi,Kerala,South,Clothing,Women,Kurti,1,1499,0.05,UPI,1424.05,720,704.05
ORD112553,2024-07-28,CUST16159,Isha Sharma,Male,29.0,Mumbai,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,2,6999,0.2,Debit Card,11198.4,9300,1898.4
ORD122100,2024-03-21,CUST10684,Karan Jadhav,Female,23.0,Delhi,Delhi,North,Home & Kitchen,Furniture,Office Chair,1,8999,0.1,Net Banking,8099.1,6100,1999.1
ORD104679,2025-05-03,CUST10010,Raj Jadhav,Female,18.0,Kolkata,West Bengal,East,Beauty,Hair Care,Shampoo,3,499,0.0,Debit Card,1497.0,720,777.0
ORD125183,2024-12-03,CUST14473,Aarav Shah,Male,28.0,Chennai,Tamil Nadu,South,Clothing,Women,Saree,5,2499,0.15,UPI,10620.75,6500,4120.75
ORD115117,2025-12-02,CUST10274,Pooja Mehta,Female,53.0,Bengaluru,Karnataka,South,Electronics,Accessories,Wireless Mouse,1,799,0.1,Credit Card,719.1,420,299.1
ORD106951,2025-07-15,CUST15928,Yash Das,Male,31.0,Mumbai,Maharashtra,West,Electronics,Laptops,Lenovo IdeaPad Slim,5,58999,0.05,UPI,280245.25,227500,52745.25
ORD112362,2025-09-12,CUST12576,Ananya Shah,Female,18.0,Kochi,Kerala,South,Grocery,Staples,Basmati Rice 5kg,1,699,0.05,UPI,664.05,520,144.05
ORD101078,2024-07-12,CUST14281,Aisha Sharma,Male,24.0,Chennai,Tamil Nadu,South,Electronics,Audio,Boat Airdopes,1,1499,0.1,Debit Card,1349.1,820,529.1
ORD119548,2024-05-19,CUST11048,Ananya Nair,Male,24.0,Mumbai,Maharashtra,West,Electronics,Accessories,Mechanical Keyboard,2,2499,0.15,UPI,4248.3,2900,1348.3
ORD118494,2024-03-04,CUST15411,Sahil Singh,Female,49.0,Pune,Maharashtra,West,Electronics,Laptops,HP 15s Laptop,3,54999,0.1,UPI,148497.3,129000,19497.3
ORD121985,2025-09-13,CUST15109,Rohan Kulkarni,Male,25.0,Jaipur,Rajasthan,North,Sports,Fitness,Dumbbell Set,2,2499,0.15,UPI,4248.3,2900,1348.3
ORD106531,2024-05-17,CUST10976,Sahil Shah,Male,28.0,Jaipur,Rajasthan,North,Clothing,Women,Kurti,1,1499,0.1,Cash,1349.1,720,629.1
ORD101227,2024-01-31,CUST12068,Aisha Pawar,Male,33.0,Nashik,Maharashtra,West,Clothing,Women,Kurti,2,1499,0.05,Credit Card,2848.1,1440,1408.1
ORD126033,2024-05-06,CUST16275,Aditya Sharma,Female,34.0,Chandigarh,Chandigarh,North,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.15,Wallet,15299.15,12500,2799.15
ORD114225,2024-03-24,CUST12416,Kavya Gawande,Female,28.0,Mysuru,Karnataka,South,Clothing,Footwear,Casual Sneakers,5,2199,0.1,UPI,9895.5,6000,3895.5
ORD120575,2024-02-29,CUST11037,Nikhil Kumar,Male,24.0,Nagpur,Maharashtra,West,Electronics,Mobiles,Samsung Galaxy A15,2,17999,0.2,Debit Card,28798.4,25000,3798.4
ORD110217,2024-09-27,CUST13272,Karan Mehta,Male,22.0,Pune,Maharashtra,West,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.1,Net Banking,53099.1,45500,7599.1
ORD108460,2024-06-06,CUST15010,Meera Deshmukh,Male,23.0,Aurangabad,Maharashtra,West,Clothing,Men,Formal Shirt,1,1299,0.0,UPI,1299.0,650,649.0
ORD109509,2024-04-21,CUST15136,Aisha Kulkarni,Male,18.0,Patna,Bihar,East,Clothing,Men,Formal Shirt,4,1299,0.15,Credit Card,4416.6,2600,1816.6
ORD105545,2024-12-08,CUST10966,Akash Jadhav,Male,18.0,Pune,Maharashtra,West,Grocery,Beverages,Green Tea,4,349,0.05,Debit Card,1326.2,760,566.2
ORD110018,2025-01-26,CUST15776,Neha Sharma,Male,35.0,Chandigarh,Chandigarh,North,Clothing,Footwear,Casual Sneakers,1,2199,0.15,Cash,1869.15,1200,669.15
ORD125205,2024-02-02,CUST16009,Neha Nair,Female,37.0,Lucknow,Uttar Pradesh,North,Clothing,Footwear,Casual Sneakers,4,2199,0.1,UPI,7916.4,4800,3116.4
ORD108213,2025-02-27,CUST14846,Aarav Kumar,Female,18.0,Ahmedabad,Gujarat,West,Home & Kitchen,Furniture,Office Chair,2,8999,0.05,Net Banking,17098.1,12200,4898.1
ORD122974,2024-02-15,CUST14239,Pooja Kulkarni,Male,32.0,Hyderabad,Telangana,South,Sports,Outdoor,Football,5,999,0.15,Debit Card,4245.75,2400,1845.75
ORD112943,2024-09-28,CUST14209,Riya Deshmukh,Male,27.0,Hyderabad,Telangana,South,Home & Kitchen,Furniture,Office Chair,4,8999,0.0,UPI,35996.0,24400,11596.0
ORD112033,2024-11-07,CUST12586,Rohan Deshmukh,Male,41.0,Aurangabad,Maharashtra,West,Clothing,Men,Jeans,1,1999,0.0,UPI,1999.0,1050,949.0
ORD129814,2025-06-21,CUST16017,Aisha Verma,Female,32.0,Surat,Gujarat,West,Beauty,Hair Care,Hair Dryer,2,1899,0.15,UPI,3228.3,2100,1128.3
ORD103402,2025-11-05,CUST14650,Raj Jadhav,Male,41.0,Kochi,Kerala,South,Electronics,Accessories,Mechanical Keyboard,5,2499,0.0,Wallet,12495.0,7250,5245.0
ORD104178,2024-09-05,CUST10558,Arjun Jadhav,Male,27.0,Nashik,Maharashtra,West,Grocery,Beverages,Coffee 500g,5,499,0.2,Wallet,1996.0,1450,546.0
ORD125791,2025-10-06,CUST16265,Yash Jadhav,Male,46.0,Lucknow,Uttar Pradesh,North,Beauty,Hair Care,Shampoo,3,499,0.0,UPI,1497.0,720,777.0
ORD103660,2024-01-27,CUST13639,Isha Das,Male,26.0,Nagpur,Maharashtra,West,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.1,UPI,1349.1,850,499.1
ORD128890,2025-06-25,CUST13282,Priya Sharma,Male,27.0,Kolkata,West Bengal,East,Clothing,Men,Formal Shirt,1,1299,0.15,UPI,1104.15,650,454.15
ORD107445,2025-04-17,CUST11974,Aarav Joshi,Female,46.0,Surat,Gujarat,West,Beauty,Skincare,Moisturizer,2,699,0.0,Debit Card,1398.0,640,758.0
ORD104320,2025-12-10,CUST12457,Aarav Shah,Male,23.0,Delhi,Delhi,North,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.15,Credit Card,5949.15,4650,1299.15
ORD128539,2024-05-22,CUST12932,Rohan Gupta,Female,40.0,Surat,Gujarat,West,Sports,Outdoor,Cricket Bat,2,2999,0.05,Debit Card,5698.1,3400,2298.1
ORD118798,2025-05-29,CUST11864,Amit Kulkarni,Female,18.0,Delhi,Delhi,North,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.0,UPI,1499.0,850,649.0
ORD106528,2024-03-05,CUST15491,Rahul Kumar,Male,31.0,Nagpur,Maharashtra,West,Grocery,Beverages,Green Tea,1,349,0.2,Debit Card,279.2,190,89.2
ORD123449,2025-06-14,CUST14391,Riya Gupta,Female,19.0,Bengaluru,Karnataka,South,Clothing,Men,Formal Shirt,3,1299,0.0,UPI,3897.0,1950,1947.0
ORD112527,2025-09-28,CUST15269,Amit Chavan,Male,24.0,Mysuru,Karnataka,South,Beauty,Hair Care,Hair Dryer,2,1899,0.15,Net Banking,3228.3,2100,1128.3
ORD103725,2025-01-21,CUST15105,Yash Das,Female,31.0,Ahmedabad,Gujarat,West,Clothing,Men,Formal Shirt,2,1299,0.1,Net Banking,2338.2,1300,1038.2
ORD116071,2025-03-14,CUST11528,Meera Jadhav,Male,28.0,Nagpur,Maharashtra,West,Clothing,Footwear,Casual Sneakers,4,2199,0.1,Credit Card,7916.4,4800,3116.4
ORD116912,2025-11-29,CUST12660,Zoya Gupta,Female,40.0,Chandigarh,Chandigarh,North,Grocery,Staples,Basmati Rice 5kg,1,699,0.2,UPI,559.2,520,39.2
ORD114815,2025-10-05,CUST14641,Riya Gupta,Male,29.0,Kochi,Kerala,South,Home & Kitchen,Appliances,LED TV 43 inch,4,32999,0.15,Debit Card,112196.6,102000,10196.6
ORD114094,2024-06-03,CUST11918,Amit Iyer,Female,29.0,Surat,Gujarat,West,Grocery,Snacks,Dry Fruits 500g,1,799,0.15,Net Banking,679.15,520,159.15
ORD113110,2025-07-17,CUST12042,Zoya Nair,Male,31.0,Nagpur,Maharashtra,West,Clothing,Men,Jeans,1,1999,0.05,Debit Card,1899.05,1050,849.05
ORD129197,2024-04-23,CUST12965,Amit Singh,Female,47.0,Mysuru,Karnataka,South,Grocery,Staples,Wheat Flour 5kg,4,299,0.15,UPI,1016.6,880,136.6
ORD115004,2024-07-27,CUST10211,Sahil Reddy,Male,32.0,Aurangabad,Maharashtra,West,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.15,Credit Card,1274.15,850,424.15
ORD106433,2024-11-11,CUST15324,Kavya Sharma,Male,27.0,Delhi,Delhi,North,Home & Kitchen,Kitchen,Mixer Grinder,1,3499,0.0,Wallet,3499.0,2200,1299.0
ORD125307,2024-11-06,CUST11342,Neha Das,Male,28.0,Lucknow,Uttar Pradesh,North,Beauty,Skincare,Face Wash,1,399,0.0,UPI,399.0,180,219.0
ORD103386,2025-12-11,CUST15425,Sahil Chavan,Male,27.0,Bengaluru,Karnataka,South,Beauty,Skincare,Face Wash,1,399,0.1,Credit Card,359.1,180,179.1
ORD125587,2025-11-09,CUST10169,Varun Kumar,Female,28.0,Chennai,Tamil Nadu,South,Electronics,Mobiles,OnePlus Nord CE,2,24999,0.25,Net Banking,37498.5,35600,1898.5
ORD122940,2025-01-19,CUST10932,Raj Joshi,Male,33.0,Aurangabad,Maharashtra,West,Electronics,Audio,Boat Airdopes,2,1499,0.0,Credit Card,2998.0,1640,1358.0
ORD127051,2025-12-15,CUST15277,Sahil Mehta,Male,22.0,Mumbai,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.05,Debit Card,6649.05,4650,1999.05
ORD103184,2024-04-14,CUST14368,Zoya Mehta,Male,31.0,Mysuru,Karnataka,South,Electronics,Laptops,Lenovo IdeaPad Slim,3,58999,0.1,UPI,159297.3,136500,22797.3
ORD120439,2024-02-10,CUST14486,Sneha Singh,Female,32.0,Chandigarh,Chandigarh,North,Home & Kitchen,Furniture,Office Chair,4,8999,0.15,Cash,30596.6,24400,6196.6
ORD105937,2025-02-03,CUST12928,Nikhil Mehta,Male,24.0,Nagpur,Maharashtra,West,Clothing,Women,Saree,5,2499,0.1,UPI,11245.5,6500,4745.5
ORD127074,2024-09-21,CUST14370,Yash Deshmukh,Female,42.0,Nashik,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.1,Credit Card,629.1,520,109.1
ORD113150,2024-08-30,CUST11022,Yash Iyer,Male,44.0,Jaipur,Rajasthan,North,Beauty,Hair Care,Shampoo,5,499,0.25,Debit Card,1871.25,1200,671.25
ORD101278,2024-03-23,CUST10670,Zoya Deshmukh,Male,19.0,Chandigarh,Chandigarh,North,Sports,Outdoor,Cricket Bat,2,2999,0.0,UPI,5998.0,3400,2598.0
ORD106442,2024-06-12,CUST13496,Rohan Das,Female,28.0,mumbai,Maharashtra,West,Sports,Outdoor,Football,1,999,0.25,UPI,749.25,480,269.25
ORD116445,2025-08-24,CUST10517,Yash Kumar,Male,28.0,Jaipur,Rajasthan,North,Beauty,Hair Care,Hair Dryer,4,1899,0.05,UPI,7216.2,4200,3016.2
ORD116432,2025-09-04,CUST10735,Zoya Patil,Female,26.0,Kochi,Kerala,South,Clothing,Footwear,Casual Sneakers,2,2199,0.15,Credit Card,3738.3,2400,1338.3
ORD125744,2025-11-03,CUST10950,Yash Kumar,Male,40.0,Ahmedabad,Gujarat,West,Home & Kitchen,Appliances,LED TV 43 inch,1,32999,0.25,UPI,24749.25,25500,-750.75
ORD120178,2025-04-29,CUST11305,Rahul Das,Male,35.0,mumbai,Odisha,East,Sports,Outdoor,Football,4,999,0.05,Credit Card,3796.2,1920,1876.2
ORD122235,2025-04-30,CUST12176,Sneha Mehta,Male,19.0,Bengaluru,Karnataka,South,Electronics,Audio,JBL Bluetooth Speaker,4,3999,0.0,Net Banking,15996.0,9800,6196.0
ORD102222,2024-10-04,CUST11182,Varun Gawande,Male,48.0,Bengaluru,Karnataka,South,Electronics,Laptops,HP 15s Laptop,1,54999,0.15,Debit Card,46749.15,43000,3749.15
ORD106746,2024-06-24,CUST13298,Varun Jadhav,Male,18.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Mixer Grinder,3,3499,0.0,UPI,10497.0,6600,3897.0
ORD104949,2024-11-29,CUST15547,Aditya Pawar,Female,28.0,Mysuru,Karnataka,South,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.05,UPI,1424.05,850,574.05
ORD116545,2025-11-08,CUST11854,Ananya Nair,Male,,Hyderabad,Telangana,South,Home & Kitchen,Appliances,LED TV 43 inch,1,32999,0.1,Debit Card,29699.1,25500,4199.1
ORD126496,2025-08-01,CUST13211,Sneha Joshi,Female,22.0,Surat,Gujarat,West,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.1,UPI,16199.1,12500,3699.1
ORD100579,2024-09-16,CUST16123,Amit Reddy,Female,31.0,Kochi,Kerala,South,Sports,Outdoor,Football,5,999,0.0,UPI,4995.0,2400,2595.0
ORD122464,2024-12-30,CUST10846,Zoya Mishra,Male,35.0,Surat,Gujarat,West,Electronics,Mobiles,OnePlus Nord CE,2,24999,0.2,UPI,39998.4,35600,4398.4
ORD109226,2024-11-01,CUST11033,Rohan Kulkarni,Female,18.0,Pune,Maharashtra,West,Sports,Fitness,Yoga Mat,1,899,0.15,Credit Card,764.15,420,344.15
ORD106625,2024-09-09,CUST16115,Riya Deshmukh,Male,25.0,Kolkata,West Bengal,East,Beauty,Skincare,Face Wash,2,399,0.0,Credit Card,798.0,360,438.0
ORD106425,2025-04-03,CUST12619,Riya Das,Female,26.0,Aurangabad,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.1,Credit Card,629.1,520,109.1
ORD119961,2024-08-03,CUST14731,Ananya Kumar,Female,45.0,Kolkata,West Bengal,East,Sports,Outdoor,Cricket Bat,2,2999,0.0,UPI,5998.0,3400,2598.0
ORD123243,2025-10-14,CUST13263,Karan Patil,Male,27.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.05,Debit Card,6649.05,4650,1999.05
ORD117614,2024-08-23,CUST11582,Ananya Kumar,Male,37.0,Bhubaneswar,Odisha,East,Electronics,Laptops,HP 15s Laptop,1,54999,0.1,UPI,49499.1,43000,6499.1
ORD112994,2024-04-19,CUST11845,Aisha Verma,Female,36.0,Ahmedabad,Gujarat,West,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.2,Debit Card,3199.2,2450,749.2
ORD102281,2024-06-04,CUST15519,Pooja Gawande,Female,24.0,Kolkata,West Bengal,East,Electronics,Mobiles,OnePlus Nord CE,4,24999,0.1,UPI,89996.4,71200,18796.4
ORD127304,2025-08-05,CUST13324,Amit Das,Male,35.0,Chennai,Tamil Nadu,South,Home & Kitchen,Kitchen,Mixer Grinder,4,3499,0.0,Cash,13996.0,8800,5196.0
ORD120816,2024-10-26,CUST11373,Arjun Deshmukh,Male,29.0,Kochi,Kerala,South,Grocery,Staples,Wheat Flour 5kg,1,299,0.2,Cash,239.2,220,19.2
ORD112032,2024-12-15,CUST12451,Kavya Reddy,Male,50.0,Jaipur,Rajasthan,North,Grocery,Beverages,Coffee 500g,5,499,0.0,UPI,2495.0,1450,1045.0
ORD115846,2024-03-01,CUST15829,Kavya Kulkarni,Female,26.0,Pune ,Maharashtra,West,Electronics,Audio,JBL Bluetooth Speaker,5,3999,0.05,Debit Card,18995.25,12250,6745.25
ORD117048,2025-07-26,CUST11162,Kavya Reddy,Female,43.0,Mysuru,Karnataka,South,Grocery,Staples,Basmati Rice 5kg,1,699,0.15,UPI,594.15,520,74.15
ORD108889,2024-04-09,CUST14437,Meera Das,Male,25.0,Jaipur,Rajasthan,North,Grocery,Beverages,Green Tea,2,349,0.0,Wallet,698.0,380,318.0
ORD109091,2024-11-03,CUST13511,Rahul Pawar,Male,39.0,Pune,Maharashtra,West,Sports,Outdoor,Cricket Bat,4,2999,0.15,Debit Card,10196.6,6800,3396.6
ORD110664,2025-10-16,CUST13148,Aditya Iyer,Female,18.0,Hyderabad,Telangana,South,Grocery,Staples,Basmati Rice 5kg,2,699,0.1,UPI,1258.2,1040,218.2
ORD109147,2024-05-04,CUST13647,Isha Joshi,Female,26.0,Mysuru,Karnataka,South,Home & Kitchen,Kitchen,Air Fryer,4,6999,0.05,UPI,26596.2,18600,7996.2
ORD104699,2025-01-08,CUST11844,Akash Chavan,Male,36.0,Kochi,Kerala,South,Grocery,Snacks,Dry Fruits 500g,1,799,0.0,UPI,799.0,520,279.0
ORD110575,2025-12-15,CUST12838,Priya Singh,Female,33.0,Lucknow,Uttar Pradesh,North,Home & Kitchen,Kitchen,Air Fryer,5,6999,0.1,UPI,31495.5,23250,8245.5
ORD101555,2024-01-30,CUST15379,Ananya Gupta,Female,26.0,Surat,Gujarat,West,Beauty,Skincare,Face Wash,4,399,0.0,Debit Card,1596.0,720,876.0
ORD119801,2025-11-02,CUST15458,Aarav Shah,Male,30.0,Kochi,Kerala,South,Grocery,Staples,Wheat Flour 5kg,5,299,0.25,Credit Card,1121.25,1100,21.25
ORD101288,2024-10-16,CUST11801,Pooja Shah,Male,35.0,Bengaluru,Karnataka,South,Sports,Fitness,Dumbbell Set,2,2499,0.05,Net Banking,4748.1,2900,1848.1
ORD103858,2024-05-15,CUST14291,Arjun Patil,Male,43.0,Kochi,Kerala,South,Clothing,Footwear,Running Shoes,3,2999,0.05,UPI,8547.15,4950,3597.15
ORD106689,2024-11-12,CUST15016,Aditya Singh,Male,37.0,Aurangabad,Maharashtra,West,Electronics,Audio,Boat Airdopes,3,1499,0.15,Wallet,3822.45,2460,1362.45
ORD124122,2024-03-11,CUST11219,Sneha Reddy,Female,26.0,Patna,Bihar,East,Beauty,Hair Care,Hair Dryer,4,1899,0.15,Debit Card,6456.6,4200,2256.6
